1;7;;;;ESTUCHADO;;;;;;120036B;;PROSPECTO LESTEROL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120057A;;ESTUCHE LESTEROL 40 X 14 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;206; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30058;;;LESTEROL 40 X 28 COMPRIMIDOS;;;;;;;;Nro Formula;;1838;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20057.04;;GBLI LESTEROL 40 X 14;;Uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120036B;;PROSPECTO LESTEROL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120058A;;ESTUCHE LESTEROL 40 X 28 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;207; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30040;;;MONKAST 10 X 10 COMPRIMIDOS;;;;;;;;Nro Formula;;1839;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20040.04;;GBLI MONKAST 10 X 10;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120040B;;PROSPECTO MONKAST;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120040A;;ESTUCHE MONKAST 10 X 10 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;208; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30041;;;MONKAST 10 X 30 COMPRIMIDOS;;;;;;;;Nro Formula;;1840;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20040.04;;GBLI MONKAST 10 X 10;;Uni     ;3,00;
1;7;;;;ESTUCHADO;;;;;;120040B;;PROSPECTO MONKAST;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120041A;;ESTUCHE MONKAST 10 X 30 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;209; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30051;;;TOPILEP 25 X 28 COMPRIMIDOS;;;;;;;;Nro Formula;;1848;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20051.04;;GBLI TOPILEP 25 X 14;;Uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120051B;;PROSPECTO TOPILEP;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120051A;;ESTUCHE TOPILEP 25 X 28 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;210; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30052;;;TOPILEP 50 X 28 COMPRIMIDOS;;;;;;;;Nro Formula;;1849;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20052.04;;GBLI TOPILEP 50 X 14;;Uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120051B;;PROSPECTO TOPILEP;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120052A;;ESTUCHE TOPILEP 50 X 28 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;211; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30053;;;TOPILEP 100 X 28 COMPRIMIDOS;;;;;;;;Nro Formula;;1850;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20053.04;;GBLI TOPILEP 100 X 14;;Uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120051B;;PROSPECTO TOPILEP;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120053A;;ESTUCHE TOPILEP 100 X 28 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;212; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30012;;;CARVEDIL 12.5 X 20 COMPRIMIDOS;;;;;;;;Nro Formula;;1853;;;
Versión;std     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20012.04;;GBLI CARVEDIL 12.5 X 10;;Uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120012A;;ESTUCHE CARVEDIL 12.5 X 20 COMPRIMIDOS;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120012B;;PROSPECTO CARVEDIL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;213; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;30/10/2020;;;
Artículo;30029;;;FLUIDASA GOTAS X 30 ML;;;;;;;;Nro Formula;;1856;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20029.02;;GFRA FLUIDASA GOTAS x 30 mL;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120028B;;PROSPECTO FLUIDASA;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120029A;;ESTUCHE FLUIDASA GOTAS X 30 mL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120029C;;ETIQUETA FLUIDASA GOTAS X 30 mL;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;214; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;06/11/2020;;;
Artículo;20066.03;;;GCOR RIVAROX 15;;;;;;;;Nro Formula;;1859;;;
Versión;faç     ;;;Cantidad;;50.000,00;uni     ;;Lote Mínimo;50.000,00;;Lote Máximo;;0,00;;;
Observaciones;;primer lote productivo;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;100063;;RIVAROXABAN;;g       ;750,00;
1;11;;;;FAÇON;;;;;;100017;;VIVAPUR PH 200;;g       ;4.075,00;
1;11;;;;FAÇON;;;;;;100080;;LACTOSA SUPERTAB® 11SD AUTOCOMPRESIBLE;;g       ;2.915,00;
1;11;;;;FAÇON;;;;;;100024;;VIVASOL GF;;g       ;300,00;
1;11;;;;FAÇON;;;;;;100071;;VIVAPHARM E 5;;g       ;300,00;
1;11;;;;FAÇON;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;60,00;
1;11;;;;FAÇON;;;;;;100044;;LAURIL SULFATO DE SODIO POLVO;;g       ;100,00;
1;11;;;;FAÇON;;;;;;100066;;VIVACOAT A;;g       ;643,50;
1;11;;;;FAÇON;;;;;;100075;;ÓXIDO DE HIERRO ROJO;;g       ;6,50;
1;11;;;;FAÇON;;;;;;100004;;ALCOHOL;;L       ;1,76;
1;11;;;;FAÇON;;;;;;100070T;;AGUA PURIFICADA TERCERISTA;;L       ;1,76;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;215; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;09/11/2020;;;
Artículo;20068.03;;;GCOR RIVAROX 20;;;;;;;;Nro Formula;;1863;;;
Versión;faç     ;;;Cantidad;;50.000,00;uni     ;;Lote Mínimo;5.000,00;;Lote Máximo;;0,00;;;
Observaciones;;Primer lote productivo;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;100063;;RIVAROXABAN;;g       ;1.000,00;
1;11;;;;FAÇON;;;;;;100017;;VIVAPUR PH 200;;g       ;3.950,00;
1;11;;;;FAÇON;;;;;;100080;;LACTOSA SUPERTAB® 11SD AUTOCOMPRESIBLE;;g       ;2.790,00;
1;11;;;;FAÇON;;;;;;100024;;VIVASOL GF;;g       ;300,00;
1;11;;;;FAÇON;;;;;;100071;;VIVAPHARM E 5;;g       ;300,00;
1;11;;;;FAÇON;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;60,00;
1;11;;;;FAÇON;;;;;;100044;;LAURIL SULFATO DE SODIO POLVO;;g       ;100,00;
1;11;;;;FAÇON;;;;;;100066;;VIVACOAT A;;g       ;585,00;
1;11;;;;FAÇON;;;;;;100075;;ÓXIDO DE HIERRO ROJO;;g       ;65,00;
1;11;;;;FAÇON;;;;;;100070T;;AGUA PURIFICADA TERCERISTA;;L       ;1,76;
1;11;;;;FAÇON;;;;;;100004;;ALCOHOL;;L       ;1,76;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;216; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;24/11/2020;;;
Artículo;32036;;;MM LESTEROL 10 X 14 COMPRIMIDOS;;;;;;;;Nro Formula;;1871;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;MARCADO DE LEYENDA MUESTRA MÉDICA EN ESTUCHE.;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20036.04;;GBLI LESTEROL 10 X 14;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120036B;;PROSPECTO LESTEROL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120036A;;ESTUCHE LESTEROL 10 X 14 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;217; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;03/02/2021;;;
Artículo;20070.03;;;GCOR SUGREL;;;;;;;;Nro Formula;;1875;;;
Versión;faç     ;;;Cantidad;;50.000,00;uni     ;;Lote Mínimo;50.000,00;;Lote Máximo;;0,00;;;
Observaciones;;TERCERISTA RIPOLL;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;100055;;PRASUGREL CLORHIDRATO;;g       ;549,00;
1;11;;;;FAÇON;;;;;;100076;;MANITOL CD;;g       ;3.996,00;
1;11;;;;FAÇON;;;;;;100017;;VIVAPUR PH 200;;g       ;2.580,00;
1;11;;;;FAÇON;;;;;;100024;;VIVASOL GF;;g       ;300,00;
1;11;;;;FAÇON;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;75,00;
1;11;;;;FAÇON;;;;;;100066;;VIVACOAT A;;g       ;496,00;
1;11;;;;FAÇON;;;;;;100039;;LACA AZUL ÍNDIGO CARMÍN FD&C #2;;g       ;4,00;
1;11;;;;FAÇON;;;;;;100070T;;AGUA PURIFICADA TERCERISTA;;L       ;1,75;
1;11;;;;FAÇON;;;;;;100004;;ALCOHOL;;L       ;1,75;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;218; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;03/02/2021;;;
Artículo;20070.04;;;GBLI SUGREL X 10 COMPRIMIDOS;;;;;;;;Nro Formula;;1877;;;
Versión;faç     ;;;Cantidad;;5.000,00;uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;"TERCERISTA VAN HAAREN
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20070.03;;GCOR SUGREL;;uni     ;50.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;219; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;03/02/2021;;;
Artículo;30070;;;SUGREL X 10 COMPRIMIDOS;;;;;;;;Nro Formula;;1880;;;
Versión;faç     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;NÚMERO DE REGISTRO 45800;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20070.04;;GBLI SUGREL X 10 COMPRIMIDOS;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120070B;;PROSPECTO SUGREL;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120070A;;ESTUCHE SUGREL X 10 COMPRIMIDOS;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;220; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;03/02/2021;;;
Artículo;30071;;;SUGREL X 30 COMPRIMIDOS;;;;;;;;Nro Formula;;1881;;;
Versión;faç     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;NÚMERO REGISTRO 45800;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20070.04;;GBLI SUGREL X 10 COMPRIMIDOS;;uni     ;3,00;
1;7;;;;ESTUCHADO;;;;;;120070B;;PROSPECTO SUGREL;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120071A;;ESTUCHE SUGREL X 30 COMPRIMIDOS;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;221; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;11/02/2021;;;
Artículo;33001;;;DERMANUTRIX COLÁGENO BEBIBLE 15 g CAJA x 14 SACHETS;;;;;;;;Nro Formula;;1883;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;"REPRESENTADA: SILDERMA 
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;0;;;;Todas Etapas;;;;;;23001.04;;GSOB DERMANUTRIX x 15 g CAJA x 14 SACHETS;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;222; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;11/02/2021;;;
Artículo;34001;;;MM DERMANUTRIX COLÁGENO BEBIBLE 15 g SACHET;;;;;;;;Nro Formula;;1884;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;REPRESENTADA: NOREVA LED;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;23011.04;;GSOB MM DERMANUTRIX x 15 g SACHET;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120001C;;ETIQUETA MM DERMANUTRIX x 15 g SACHET;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;223; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;12/02/2021;;;
Artículo;20066.04;;;GBLI RIVAROX 15 x 14;;;;;;;;Nro Formula;;1888;;;
Versión;faç     ;;;Cantidad;;357,00;uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;"Tamaño lote piloto.
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20066.03;;GCOR RIVAROX 15;;uni     ;4.998,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;224; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;12/02/2021;;;
Artículo;20068.04;;;GBLI RIVAROX 20 x14;;;;;;;;Nro Formula;;1889;;;
Versión;faç     ;;;Cantidad;;357,00;uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;"Tamaño lote piloto
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;6;;;;BLISTEADO;;;;;;20068.03;;GCOR RIVAROX 20;;uni     ;4.998,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;225; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;08/03/2021;;;
Artículo;32P01279;;;MM ALPHA KM CORPORAL x 5 mL;;;;;;;;Nro Formula;;1891;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;12P01279C;;ETIQUETA MM ALPHA KM CORPORAL x 5 mL;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;22P01279;;GCOS MM ALPHA KM CORPORAL x 5 mL;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;226; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;12/10/2021;;;
Artículo;30068;;;RIVAROX 20 x 14 COMPRIMIDOS;;;;;;;;Nro Formula;;1901;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20068.04;;GBLI RIVAROX 20 x14;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120066B;;PROSPECTO RIVAROX;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120068A;;ESTUCHE RIVAROX 20 x 14 COMPRIMIDOS;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;227; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;12/10/2021;;;
Artículo;30069;;;RIVAROX 20 x 28 COMPRIMIDOS;;;;;;;;Nro Formula;;1902;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20068.04;;GBLI RIVAROX 20 x14;;uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120066B;;PROSPECTO RIVAROX;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120069A;;ESTUCHE RIVAROX 20 x 28 COMPRIMIDOS;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;228; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;13/10/2021;;;
Artículo;300066;;;RIVAROX 15 x 14 COMPRIMIDOS;;;;;;;;Nro Formula;;1904;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20066.04;;GBLI RIVAROX 15 x 14;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120066A;;ESTUCHE RIVAROX 15 x 14 COMPRIMIDOS;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120066B;;PROSPECTO RIVAROX;;uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;229; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;13/10/2021;;;
Artículo;30067;;;RIVAROX 15 x 28 COMPRIMIDOS;;;;;;;;Nro Formula;;1905;;;
Versión;std     ;;;Cantidad;;1,00;uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20066.04;;GBLI RIVAROX 15 x 14;;uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120066B;;PROSPECTO RIVAROX;;uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120067A;;ESTUCHE RIVAROX 15 x 28 COMPRIMIDOS;;uni     ;1,00;
